1,36,55,1/9/2015,7:00PM,Utah State,Logan,Ut,Air Force Academy,4
27,985,328,3/21/2015,4:00 pm,MIC Conference,Denton,TX,"Ill. St., SEMO, UIC, Lindenwood, Centenary",8
28,310,333,1/11/2015,1 pm,Central Michigan,Mt.Pleasant,MI,University of Illinois,5
28,311,242,1/17/2015,4:00pm,Illinois-Champaign,Champaign,IL,Rutgers,4
28,312,77,1/25/2015,4:00 pm,"Michigan, U. of",Ann Arbor,MI,Illinois,5
28,313,243,1/31/2015,4:00pm,Illinois-Champaign,Champaign,IL,Penn State,4
28,314,244,2/7/2015,4:00pm,Illinois-Champaign,Champaign,IL,Minnesota,4
28,315,357,2/14/2015,3pm,"Iowa, U. of",Iowa City,IA,Illinois,5
28,316,245,2/20/2015,7:00pm,Illinois-Champaign,Champaign,IL,Michigan State,4
28,317,246,2/27/2015,7:00pm,Illinois-Champaign,Champaign,IL,Oklahoma,4
28,318,291,3/1/2015,2:00 p.m.,"Nebraska, U. of",Lincoln,NE,"Illinois, San Jose and TBA - Masters Classic",9
28,319,321,3/7/2015,6pm,Northern Illinois Univ.,Dekalb,IL,"Illinois, UIC, Illinois State",8
28,320,293,3/14/2015,12:00 p.m.,"Nebraska, U. of",Lincoln,NE,"Illinois, Michigan St., Ohio St., Maryland - Big Ten Meet",9
30,365,281,1/10/2015,6:30 pm,"Minnesota, U. of",Minneapolis,MN,Iowa State,4
30,366,316,1/18/2015,2:00 pm,Iowa State,Ames,IA,Oregon State & Southeast Missouri,8
30,367,17,1/25/2015,2:00pm,West Virginia Univ.,Morgantown,WV,"Iowa State University, George Washington University",9
30,368,453,1/31/2015,7:00,Metroplex Challenge Dallas,Allen,TX,"Oklahoma, LSU, Arkansas , Iowa State",9
30,369,312,2/6/2015,6:30 pm,Iowa State,Ames,IA,Oklahoma,5
30,370,313,2/8/2015,2:00 pm,Iowa State,Ames,IA,Centenary College,5
30,371,354,2/13/2015,7:30,Invitational-Navy Pier,Chicago,IL,"Iowa State, Yale, NIU",8
30,372,314,2/20/2015,6:30 pm,Iowa State,Ames,IA,Minnesota,5
30,373,146,2/28/2015,4pm,Penn State,University Park,PA,"Brockport, Iowa State, Penn",9
30,374,358,3/6/2015,7pm,"Iowa, U. of",Iowa City,IA,Iowa State,5
30,375,315,3/13/2015,6:30 pm,Iowa State,Ames,IA,Temple University,5
30,376,83,3/21/2015,4 pm,Big 12 Conference,Norman,ok,"University of Oklahoma, Iowa State University, West Virginia",17
31,321,96,1/18/2015,1:00pm,Ursinus College,Collegeville,PA,Ithaca College,4
31,322,325,1/25/2015,1:00pm,Springfield College,Springfield,Ma,Ithaca,4
31,323,431,2/1/2015,1:00pm,Ithaca College,Ithaca,NY,Brockport,4
31,324,160,2/7/2015,1:00 pm,Cornell Univ.,Ithaca,NY,"Brockport, Ithaca, SCSU",8
31,325,432,2/15/2015,1:00pm,Ithaca College,Ithaca,NY,"Brockport, RIC & Springfield",8
31,326,214,2/21/2015,1:00pm,Rhode Island College,Providence,RI,Ithaca College,4
31,327,191,3/1/2015,1:00 PM,Brockport State,Brockport,NY,"RIC, Ithaca, Cortland",8
31,328,167,3/7/2015,3:30 p.m.,Cortland State,Cortland,NY,Ithaca College,4
31,329,38,1/10/2015,4:00,Centenary College,Shreveport,LA,TWU,4
31,330,310,3/27/2015,6:00,Division III Nationals,Lacrosse,WI,6 Teams,9
32,206,226,1/9/2015,6:30pm,"Missouri, U. of",Columbia,MO,"Townson, Kent St.",8
32,207,317,1/16/2015,7pm,Northern Illinois Univ.,Dekalb,IL,Kent State,4
32,208,130,1/23/2015,7p,Kent State University,Kent,OH,Western Michigan,5
32,209,131,1/30/2015,7p,Kent State University,Kent,OH,Pittsuburgh,5
32,210,272,2/7/2015,4:00pm,Eastern Michigan,Ypsilanti,MI,Kent St,4
32,211,132,2/15/2015,2p,Kent State University,Kent,OH,Central Michigan,5
32,212,208,2/20/2015,7:00pm,North Carolina State,Raleigh,NC,Kent St/ UNC Rutgers,8
32,213,133,3/1/2015,1p,Kent State University,Kent,OH,George Washington,5
32,214,134,3/8/2015,2p,Kent State University,Kent,OH,Ball State,5
32,215,251,3/14/2015,4:00pm,Bowling Green,Bowling Green,OH,Kent State University,4
32,216,147,3/21/2015,2p,MAC Conference,Kent,OH,MAC Championships: 7 teams total,17
33,562,390,1/12/2015,6:00 p.m.,"Washington, U. of",Seattle,WA,Kentucky,5
33,563,90,1/16/2015,7:00pm,"Kentucky, U. of",Lexington,KY,LSU & Arizona St.,9
33,564,203,1/24/2015,4 pm,"Georgia, U. of",Athens,GA,Kentucky,5
33,565,91,1/30/2015,7:00PM,"Kentucky, U. of",Lexington,KY,Alabama,5
33,566,227,2/6/2015,6:30pm,"Missouri, U. of",Columbia,MO,Kentucky,5
33,567,118,2/14/2015,7:00,Nadia Meet,Oklahoma City,OK,Oklahoma and Kentucky,5
33,568,92,2/20/2015,7:00pm,"Kentucky, U. of",Lexington,KY,Arkansas,5
33,569,9,2/27/2015,7pm,"Florida, U. of",Gainesville,FL,Kentucky,5
33,570,93,3/6/2015,7:00pm,"Kentucky, U. of",Lexington,KY,Auburn,5
33,571,94,3/13/2015,7:00pm,"Kentucky, U. of",Lexington,KY,Pitt & Ball State,8
33,572,85,3/21/2015,2 p.m. & 6 p.m.,SEC Conference,Duluth,GA,"Alabama, Arkansas, Auburn, UF, UGA, UK, LSU, Missouri",17
34,836,288,1/9/2015,7:00 p.m.,"Nebraska, U. of",Lincoln,NE,Lindenwood - Tumble and Rumble,5
34,841,254,2/13/2015,7pm,Lindenwood University,St.Charles,MO,"TWU, Centenary",8
34,842,253,2/22/2015,2pm,Lindenwood University,St.Charles,MO,ISU,4
34,843,255,2/28/2015,4pm,Lindenwood University,St.Charles,MO,"Eastern Michigan, ISU, UIC",8
35,183,29,1/9/2015,7pm,L.S.U.,Baton Rouge,LA,Iowa,5
35,184,90,1/16/2015,7:00pm,"Kentucky, U. of",Lexington,KY,LSU & Arizona St.,9
35,185,30,1/23/2015,7pm,L.S.U.,Baton Rouge,LA,Mizzouri,5
35,186,453,1/31/2015,7:00,Metroplex Challenge Dallas,Allen,TX,"Oklahoma, LSU, Arkansas , Iowa State",9
35,187,31,2/6/2015,7pm,L.S.U.,Baton Rouge,LA,georgia,5
35,188,26,2/13/2015,7:00 PM,Auburn Univ.,Auburn,AL,Louisiana State University,5
35,189,32,2/20/2015,7pm,L.S.U.,Baton Rouge,LA,florida,5
35,190,236,2/27/2015,7:30 PM,"Alabama, U. of",Tuscaloosa,AL,LSU,5
35,191,33,3/6/2015,7pm,L.S.U.,Baton Rouge,LA,minnesota,5
35,192,40,3/13/2015,7:00 pm,Centenary College,Shreveport,LA,"LSU, UNH",8
35,193,85,3/21/2015,2 p.m. & 6 p.m.,SEC Conference,Duluth,GA,"Alabama, Arkansas, Auburn, UF, UGA, UK, LSU, Missouri",17
36,466,442,1/9/2015,7:00pm,Maryland-College Park,College Park,MD,West Virginia and George Washington,9
36,467,443,1/15/2015,7:00pm,Maryland-College Park,College Park,MD,Minnesota,5
36,468,177,1/24/2015,4pm,Penn State,University Park,PA,Maryland,5
36,469,356,1/30/2015,7pm,"Iowa, U. of",Iowa City,IA,Maryland,5
36,470,444,2/7/2015,7:00pm,Maryland-College Park,College Park,MD,University of Michigan,5
36,471,397,2/14/2015,1:00 pm,Rutgers Univ.,New Brunswick,NJ,"Maryland, Ursinus, Cornell",9
36,472,445,2/20/2015,7:00pm,Maryland-College Park,College Park,MD,"Towson, George Washington and William and Mary",9
36,473,21,2/22/2015,2:00pm,West Virginia Univ.,Morgantown,WV,"University of New Hampshire, University of Maryland, Rutgers",9
36,474,278,3/1/2015,1:00 pm,Texas Woman's Univ.,Denton,TX,"Utah State, Maryland, & Brown",8
36,475,446,3/8/2015,2:00pm,Maryland-College Park,College Park,MD,"Bridgeport, Southern Connecticut and William and Mary",9
36,476,293,3/14/2015,12:00 p.m.,"Nebraska, U. of",Lincoln,NE,"Illinois, Michigan St., Ohio St., Maryland - Big Ten Meet",9
36,477,81,3/21/2015,11:30/4:30,Big 10 Conference,Ann Arbor,MI,ILL IA Maryland MSU MN NE OSU PSU Rutgers,17
37,172,201,1/10/2015,4 pm,"Georgia, U. of",Athens,GA,Michigan,5
37,173,399,1/17/2015,4pm,Ohio State Univ.,Columbus,OH,University of Michigan and West Virginia University,9
37,174,77,1/25/2015,4:00 pm,"Michigan, U. of",Ann Arbor,MI,Illinois,5
37,175,78,1/31/2015,4:00 pm,"Michigan, U. of",Ann Arbor,MI,Nebraska,5
37,176,444,2/7/2015,7:00pm,Maryland-College Park,College Park,MD,University of Michigan,5
37,177,261,2/13/2015,6:00 PM,Michigan State,East Lansing,MI,Michigan,5
37,178,79,2/20/2015,7:00 pm,"Michigan, U. of",Ann Arbor,MI,Oklahoma,5
37,179,80,2/28/2015,4:00 pm,"Michigan, U. of",Ann Arbor,MI,North Carolina State,5
37,180,269,3/6/2015,7:00 pm,"Utah, U. of",Salt Lake City,UT,Michigan,4
37,181,287,3/14/2015,4:00 pm,"Minnesota, U. of",Minneapolis,MN,"B1G Qualifier:  Iowa, Michigan, Penn State, Rutgers",9
37,182,81,3/21/2015,11:30/4:30,Big 10 Conference,Ann Arbor,MI,ILL IA Maryland MSU MN NE OSU PSU Rutgers,17
38,779,260,1/24/2015,4:00 PM,Michigan State,East Lansing,MI,Minnesota,5
38,782,261,2/13/2015,6:00 PM,Michigan State,East Lansing,MI,Michigan,5
38,783,262,2/15/2015,2:00 PM,Michigan State,East Lansing,MI,Pittsburgh,5
38,787,263,3/6/2015,6:00 PM,Michigan State,East Lansing,MI,Arizona & Eastern Michigan,9
38,987,81,3/21/2015,11:30/4:30,Big 10 Conference,Ann Arbor,MI,ILL IA Maryland MSU MN NE OSU PSU Rutgers,17
39,378,281,1/10/2015,6:30 pm,"Minnesota, U. of",Minneapolis,MN,Iowa State,4
39,379,443,1/15/2015,7:00pm,Maryland-College Park,College Park,MD,Minnesota,5
39,380,282,1/17/2015,4:00 pm,"Minnesota, U. of",Minneapolis,MN,Oklahoma,4
39,381,260,1/24/2015,4:00 PM,Michigan State,East Lansing,MI,Minnesota,5
39,382,283,1/31/2015,6:00 pm,"Minnesota, U. of",Minneapolis,MN,Ohio State,4
39,383,244,2/7/2015,4:00pm,Illinois-Champaign,Champaign,IL,Minnesota,4
39,384,284,2/14/2015,6:00 pm,"Minnesota, U. of",Minneapolis,MN,Nebraska,4
39,385,314,2/20/2015,6:30 pm,Iowa State,Ames,IA,Minnesota,5
39,386,285,2/22/2015,2:00 pm,"Minnesota, U. of",Minneapolis,MN,"Gustavus, Hamline, Winona State",8
39,387,286,2/28/2015,6:00 pm,"Minnesota, U. of",Minneapolis,MN,New Hampshire,4
39,388,33,3/6/2015,7pm,L.S.U.,Baton Rouge,LA,minnesota,5
39,389,287,3/14/2015,4:00 pm,"Minnesota, U. of",Minneapolis,MN,"B1G Qualifier:  Iowa, Michigan, Penn State, Rutgers",9
39,390,81,3/21/2015,11:30/4:30,Big 10 Conference,Ann Arbor,MI,ILL IA Maryland MSU MN NE OSU PSU Rutgers,17
40,704,226,1/9/2015,6:30pm,"Missouri, U. of",Columbia,MO,"Townson, Kent St.",8
40,705,202,1/16/2015,7:30 pm,"Georgia, U. of",Athens,GA,Missouri,5
40,706,30,1/23/2015,7pm,L.S.U.,Baton Rouge,LA,Mizzouri,5
40,707,406,1/30/2015,6:30pm CST,S.E. Missouri,Cape Girardeau,MO,University of Missouri and Lindenwood University,8
40,708,227,2/6/2015,6:30pm,"Missouri, U. of",Columbia,MO,Kentucky,5
40,709,228,2/8/2015,3:00pm,"Missouri, U. of",Columbia,MO,Lindenwood,4
40,710,8,2/13/2015,7pm,"Florida, U. of",Gainesville,FL,Missouri,5
40,711,229,2/20/2015,6:30pm,"Missouri, U. of",Columbia,MO,Auburn,5
40,712,4,2/27/2015,7 pm,"Arkansas, U. of",Fayetteville,AR,Missouri,5
40,713,230,3/6/2015,6:30pm,"Missouri, U. of",Columbia,MO,Alabama,5
40,714,231,3/13/2015,6:30pm,"Missouri, U. of",Columbia,MO,N.C. State,4
42,94,142,1/10/2015,4pm,Penn State,University Park,PA,"Cornell, Rutgers, New Hampshire",9
42,95,433,1/18/2015,1:00pm,"New Hampshire, U. of",Durham,NH,Yale,4
42,96,434,1/24/2015,4:00pm,"New Hampshire, U. of",Durham,NH,Pittsburgh,4
42,97,435,1/31/2015,7:00pm,"New Hampshire, U. of",Durham,NH,Temple,4
42,98,436,2/8/2015,1:00pm,"New Hampshire, U. of",Durham,NH,Towson/Bridgeport/Brown,9
42,99,257,2/15/2015,1pm,Brown Univ.,Providence,RI,"UNH, Bridgeport, Southern CT",9
42,100,21,2/22/2015,2:00pm,West Virginia Univ.,Morgantown,WV,"University of New Hampshire, University of Maryland, Rutgers",9
42,101,286,2/28/2015,6:00 pm,"Minnesota, U. of",Minneapolis,MN,New Hampshire,4
42,102,437,3/7/2015,7:00pm,"New Hampshire, U. of",Durham,NH,UPenn,4
42,151,40,3/13/2015,7:00 pm,Centenary College,Shreveport,LA,"LSU, UNH",8
42,103,41,3/15/2015,2:00 pm,Centenary College,Shreveport,LA,University of New Hampshire,4
42,241,441,3/21/2015,2:00 PM,EAGL,Washington,DC,"N C State, UNC , Towson, UNH,Pitt,GWU",17
43,659,344,1/9/2015,7:00PM,"North Carolina, U. of",Chapel Hill,NC,Auburn University,4
43,660,337,1/18/2015,1:00 pm,George Washington U.,Washington,DC,"Pitt, UNC, Temple, Cornell",9
43,661,367,1/25/2015,4pm,Towson University,Towson,MD,"West Chester, William & Mary, University of North Carolina",9
43,662,211,1/31/2015,7:00pm,North Carolina State,Raleigh,NC,WVU/WM/UNC,8
43,663,346,2/7/2015,1:00PM,"North Carolina, U. of",Chapel Hill,NC,College of William & Mary,4
43,664,347,2/14/2015,1:00PM,"North Carolina, U. of",Chapel Hill,NC,University of Georgia,4
43,665,208,2/20/2015,7:00pm,North Carolina State,Raleigh,NC,Kent St/ UNC Rutgers,8
43,666,111,2/28/2015,7:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,"West Virginia, North Carolina, Temple",9
43,667,348,3/7/2015,1:00PM,"North Carolina, U. of",Chapel Hill,NC,University of Pittsburgh,4
43,668,28,3/13/2015,7:00 PM,Auburn Univ.,Auburn,AL,Univeristy of North Carolina,5
43,669,441,3/21/2015,2:00 PM,EAGL,Washington,DC,"N C State, UNC , Towson, UNH,Pitt,GWU",17
44,243,209,1/9/2015,7:00pm,North Carolina State,Raleigh,NC,DENVER,4
44,244,210,1/16/2015,7:00pm,North Carolina State,Raleigh,NC,WASHINGTON,4
44,245,275,1/25/2015,1:00 pm,Texas Woman's Univ.,Denton,TX,North Carolina State University,4
44,246,211,1/31/2015,7:00pm,North Carolina State,Raleigh,NC,WVU/WM/UNC,8
44,247,109,2/6/2015,7:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,North Carolina State,5
44,248,212,2/14/2015,7:30pm,North Carolina State,Raleigh,NC,WM/GW,8
44,249,208,2/20/2015,7:00pm,North Carolina State,Raleigh,NC,Kent St/ UNC Rutgers,8
44,250,80,2/28/2015,4:00 pm,"Michigan, U. of",Ann Arbor,MI,North Carolina State,5
44,251,394,3/6/2015,7:00 p.m.,"Washington, U. of",Seattle,WA,North Carolina State,5
44,252,231,3/13/2015,6:30pm,"Missouri, U. of",Columbia,MO,N.C. State,4
44,253,441,3/21/2015,2:00 PM,EAGL,Washington,DC,"N C State, UNC , Towson, UNH,Pitt,GWU",17
45,894,173,1/9/2015,7:00pm,UIC,Chicago,IL,NIU,4
45,895,317,1/16/2015,7pm,Northern Illinois Univ.,Dekalb,IL,Kent State,4
45,896,318,1/23/2015,7pm,Northern Illinois Univ.,Dekalb,IL,Lindenwood,4
45,897,140,2/1/2015,2:00pm,Western Michigan,Kalamazoo,MI,Northern Illinois,4
45,898,335,2/6/2015,7 pm,Central Michigan,Mt.Pleasant,MI,Northern Illinois University,5
45,899,354,2/13/2015,7:30,Invitational-Navy Pier,Chicago,IL,"Iowa State, Yale, NIU",8
45,900,320,2/15/2015,2pm,Northern Illinois Univ.,Dekalb,IL,"Bowling Green, Alaska",8
45,901,408,2/20/2015,6:30pm CST,S.E. Missouri,Cape Girardeau,MO,Northern Illinois University,4
45,902,309,2/27/2015,7pm,Ball State Univ.,Muncie,IN,Northern Illinois,4
45,903,321,3/7/2015,6pm,Northern Illinois Univ.,Dekalb,IL,"Illinois, UIC, Illinois State",8
45,904,322,3/15/2015,1pm,Northern Illinois Univ.,Dekalb,IL,Eastern Michigan,4
45,905,147,3/21/2015,2p,MAC Conference,Kent,OH,MAC Championships: 7 teams total,17
46,455,108,1/9/2015,7:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,Ohio State,5
46,456,399,1/17/2015,4pm,Ohio State Univ.,Columbus,OH,University of Michigan and West Virginia University,9
46,457,400,1/24/2015,4pm,Ohio State Univ.,Columbus,OH,The University of Iowa,5
46,458,283,1/31/2015,6:00 pm,"Minnesota, U. of",Minneapolis,MN,Ohio State,4
46,459,248,2/6/2015,6:00pm,Bowling Green,Bowling Green,OH,Ohio State University,4
46,460,401,2/8/2015,2pm,Ohio State Univ.,Columbus,OH,Rutgers,5
46,461,145,2/14/2015,4pm,Penn State,University Park,PA,Ohio State,5
46,462,402,2/20/2015,7pm,Ohio State Univ.,Columbus,OH,Boise State University,5
46,463,403,2/28/2015,4pm,Ohio State Univ.,Columbus,OH,Southeastern Missouri State,5
46,464,116,3/7/2015,6:00,"Denver, U. of",Denver,CO,"Air Force, Ohio State",8
46,465,293,3/14/2015,12:00 p.m.,"Nebraska, U. of",Lincoln,NE,"Illinois, Michigan St., Ohio St., Maryland - Big Ten Meet",9
46,986,81,3/21/2015,11:30/4:30,Big 10 Conference,Ann Arbor,MI,ILL IA Maryland MSU MN NE OSU PSU Rutgers,17
47,404,222,1/9/2015,7:00 pm,"Oklahoma, U. of",Norman,OK,Arkansas,5
47,405,282,1/17/2015,4:00 pm,"Minnesota, U. of",Minneapolis,MN,Oklahoma,4
47,406,223,1/23/2015,7:00 pm,"Oklahoma, U. of",Norman,OK,TWU and SEMO,9
47,407,114,1/29/2015,7:00 pm,"Denver, U. of",Denver,CO,Oklahoma,4
47,408,453,1/31/2015,7:00,Metroplex Challenge Dallas,Allen,TX,"Oklahoma, LSU, Arkansas , Iowa State",9
47,409,312,2/6/2015,6:30 pm,Iowa State,Ames,IA,Oklahoma,5
47,410,118,2/14/2015,7:00,Nadia Meet,Oklahoma City,OK,Oklahoma and Kentucky,5
47,411,79,2/20/2015,7:00 pm,"Michigan, U. of",Ann Arbor,MI,Oklahoma,5
47,412,246,2/27/2015,7:00pm,Illinois-Champaign,Champaign,IL,Oklahoma,4
47,413,224,3/6/2015,7:00 pm,"Oklahoma, U. of",Norman,OK,Florida,5
47,414,237,3/13/2015,7:30 PM,"Alabama, U. of",Tuscaloosa,AL,"Oklahoma, U. of",5
47,415,83,3/21/2015,4 pm,Big 12 Conference,Norman,ok,"University of Oklahoma, Iowa State University, West Virginia",17
48,422,302,1/12/2015,6:00pm,Oregon State,Corvallis,OR,UCLA,5
48,423,316,1/18/2015,2:00 pm,Iowa State,Ames,IA,Oregon State & Southeast Missouri,8
48,424,329,1/26/2015,6:00 PM,Stanford Univ.,Stanford,CA,Oregon State,5
48,425,303,1/30/2015,7:00pm,Oregon State,Corvallis,OR,"Washington, Sac State, Hamline",9
48,426,304,2/7/2015,2:00pm,Oregon State,Corvallis,OR,Arizona,5
48,427,382,2/13/2015,7:00 pm,California,Berkeley,CA,Oregon State,4
48,428,423,2/20/2015,7:00 pm,Arizona State,Tempe,AZ,Oregon State,4
48,429,305,2/27/2015,7:00pm,Oregon State,Corvallis,OR,Utah,5
48,430,292,3/7/2015,6:00 p.m.,"Nebraska, U. of",Lincoln,NE,Oregon State,5
48,431,221,3/14/2015,7:00pm,Oregon State,Corvallis,OR,"San Jose State, Lindenwood, SPU",9
48,981,196,3/21/2015,TBA,PAC 12 Conference,Tempe,AZ,"ASU,",17
49,56,142,1/10/2015,4pm,Penn State,University Park,PA,"Cornell, Rutgers, New Hampshire",9
49,58,177,1/24/2015,4pm,Penn State,University Park,PA,Maryland,5
49,59,243,1/31/2015,4:00pm,Illinois-Champaign,Champaign,IL,Penn State,4
49,60,144,2/7/2015,4pm,Penn State,University Park,PA,Michigan State,5
49,61,145,2/14/2015,4pm,Penn State,University Park,PA,Ohio State,5
49,62,110,2/21/2015,1:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,Penn State,5
49,63,146,2/28/2015,4pm,Penn State,University Park,PA,"Brockport, Iowa State, Penn",9
49,64,22,3/8/2015,2:00pm,West Virginia Univ.,Morgantown,WV,Penn State University,5
49,66,81,3/21/2015,11:30/4:30,Big 10 Conference,Ann Arbor,MI,ILL IA Maryland MSU MN NE OSU PSU Rutgers,17
50,277,359,1/18/2015,1:00PM,"Pennsylvania, U. of",Philadelphia,PA,"Stanford, Bridgeport",8
50,278,360,1/25/2015,1:00PM,"Pennsylvania, U. of",Philadelphia,PA,Yale,4
50,279,361,2/1/2015,1:00PM,"Pennsylvania, U. of",Philadelphia,PA,"Ursinus, Cornell, West Chester",8
50,280,362,2/7/2015,12:00 PM,"Pennsylvania, U. of",Philadelphia,PA,Temple,4
50,281,452,2/14/2015,4pm,Towson University,Towson,MD,University of Pennsylvania,5
50,282,363,2/22/2015,1:00PM,"Pennsylvania, U. of",Philadelphia,PA,"Ivy Classic:  Yale, Cornell, Brown",8
50,283,146,2/28/2015,4pm,Penn State,University Park,PA,"Brockport, Iowa State, Penn",9
50,284,437,3/7/2015,7:00pm,"New Hampshire, U. of",Durham,NH,UPenn,4
50,285,23,3/14/2015,4:00pm,West Virginia Univ.,Morgantown,WV,"University of Pennsylvania, Cornell University",9
50,286,383,3/21/2015,"",ECAC 1,Danbury,CT,"Yale, Temple, William & Mary, Brown, UPenn, Cornell",9
51,230,108,1/9/2015,7:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,Ohio State,5
51,231,337,1/18/2015,1:00 pm,George Washington U.,Washington,DC,"Pitt, UNC, Temple, Cornell",9
51,232,434,1/24/2015,4:00pm,"New Hampshire, U. of",Durham,NH,Pittsburgh,4
51,233,131,1/30/2015,7p,Kent State University,Kent,OH,Pittsuburgh,5
51,234,109,2/6/2015,7:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,North Carolina State,5
51,235,262,2/15/2015,2:00 PM,Michigan State,East Lansing,MI,Pittsburgh,5
51,236,110,2/21/2015,1:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,Penn State,5
51,237,111,2/28/2015,7:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,"West Virginia, North Carolina, Temple",9
51,238,348,3/7/2015,1:00PM,"North Carolina, U. of",Chapel Hill,NC,University of Pittsburgh,4
51,239,94,3/13/2015,7:00pm,"Kentucky, U. of",Lexington,KY,Pitt & Ball State,8
51,242,441,3/21/2015,2:00 PM,EAGL,Washington,DC,"N C State, UNC , Towson, UNH,Pitt,GWU",17
52,287,213,1/11/2015,1:00 pm,Rhode Island College,Providence,RI,Springfield College,4
52,288,341,1/17/2015,1:00,Southern Conn.,New Haven,CT,"Brown, Bridgeport, RIC",8
52,289,256,1/24/2015,6pm,Brown Univ.,Providence,RI,"Bridgeport, RI College, URI Club Team",9
52,290,438,1/31/2015,1:00pm,Yale University,New Haven,CT,"Bridgeport, Southern CT, URI",9
52,291,104,2/7/2015,4:00PM,West Chester Univ.,West Chester,PA,"Ursinus, RIC, and Bridgeport",8
52,292,432,2/15/2015,1:00pm,Ithaca College,Ithaca,NY,"Brockport, RIC & Springfield",8
52,293,214,2/21/2015,1:00pm,Rhode Island College,Providence,RI,Ithaca College,4
52,294,191,3/1/2015,1:00 PM,Brockport State,Brockport,NY,"RIC, Ithaca, Cortland",8
52,295,379,3/5/2015,7:00 pm,"Bridgeport, U. of",Bridgeport,CT,"Rhode Island College, Brown University",8
52,296,326,3/8/2015,1:00pm,Springfield College,Springfield,Ma,Rhode Island College,4
53,298,142,1/10/2015,4pm,Penn State,University Park,PA,"Cornell, Rutgers, New Hampshire",9
